,Product,Exchange,ym,volume,max,low,mean,Sharpe,tradingvolume,year,month
991,SM,CZCE,2020-12,6332591,7124.0,6116.0,6536.833333333333,3.066237667590828,83660,2020,12
992,SM,CZCE,2021-01,8217733,7808.0,6416.0,7213.675,3.881386405773985,21075,2021,01
993,SM,CZCE,2021-02,4206305,7780.0,6584.0,7114.955555555555,2.5883637463201237,58233,2021,02
994,SM,CZCE,2021-03,6968964,8184.0,6668.0,7280.217391304348,5.755319448036755,42843,2021,03
995,SM,CZCE,2021-04,6995174,7500.0,6632.0,7063.857142857143,3.5441451280980836,76009,2021,04
996,SM,CZCE,2021-05,8474524,7798.0,6912.0,7387.490740740741,2.1063214963247305,63428,2021,05
997,SM,CZCE,2021-06,8170194,8086.0,7150.0,7577.0,2.977583487746163,90433,2021,06
998,SM,CZCE,2021-07,6717658,8064.0,7182.0,7570.0,2.9583726265190817,39444,2021,07
999,SM,CZCE,2021-08,7857208,8726.0,7542.0,7832.931818181818,4.84734232915622,101638,2021,08
1000,SM,CZCE,2021-09,11410659,12992.0,8046.0,9555.291666666666,1.6699195143655337,198439,2021,09
1001,SM,CZCE,2021-10,5902432,13758.0,7900.0,10448.479166666666,3.870558331516076,69372,2021,10
1002,SM,CZCE,2021-11,801949,10276.0,7716.0,8931.208333333334,2.924574631566153,8889,2021,11
1003,SR,CZCE,2017-01,3759090,7198.0,6727.0,6899.864197530864,4.532090205049955,39982,2017,01
1004,SR,CZCE,2017-02,4067366,7134.0,6713.0,6955.086419753086,3.785038377083816,36258,2017,02
1005,SR,CZCE,2017-03,6912108,7169.0,6477.0,6889.657004830918,3.0469561583914095,47140,2017,03
1006,SR,CZCE,2017-04,5419242,7080.0,6400.0,6754.462962962963,4.260058556963741,65073,2017,04
1007,SR,CZCE,2017-05,4908861,6865.0,6430.0,6699.855555555556,3.219435508603542,60531,2017,05
1008,SR,CZCE,2017-06,5224114,6800.0,6228.0,6574.686868686868,3.524579099620815,46313,2017,06
1009,SR,CZCE,2017-07,6212611,6402.0,5934.0,6200.78835978836,2.9612882240140017,22230,2017,07
1010,SR,CZCE,2017-08,6445311,6641.0,5998.0,6223.777777777777,3.1363789422025112,67026,2017,08
1011,SR,CZCE,2017-09,5101805,6600.0,5762.0,6104.873015873016,3.1817895436242574,75091,2017,09
1012,SR,CZCE,2017-10,3724091,6439.0,5546.0,5963.104575163398,4.900537919432273,46760,2017,10
1013,SR,CZCE,2017-11,5361630,6622.0,5826.0,6097.944444444444,3.10756942204559,56007,2017,11
1014,SR,CZCE,2017-12,3936969,6560.0,5786.0,6028.724867724868,4.005181941747334,30528,2017,12
1015,SR,CZCE,2018-01,3728469,6410.0,5436.0,5768.060606060606,3.282569705343486,36974,2018,01
1016,SR,CZCE,2018-02,1930670,5920.0,5510.0,5683.992592592593,0.9819941551490383,14307,2018,02
1017,SR,CZCE,2018-03,3861811,5796.0,5324.0,5616.858585858586,3.474544672347022,43672,2018,03
1018,SR,CZCE,2018-04,2967392,5688.0,5292.0,5466.253086419753,3.8210444343094085,21456,2018,04
1019,SR,CZCE,2018-05,4112596,5620.0,5262.0,5449.978494623656,2.9129198980596662,80990,2018,05
1020,SR,CZCE,2018-06,4375431,5621.0,4993.0,5298.325,3.979775878309616,46455,2018,06
1021,SR,CZCE,2018-07,8433197,5204.0,4752.0,4966.3109756097565,3.050314521792705,53394,2018,07
1022,SR,CZCE,2018-08,9478476,5197.0,4592.0,4967.76397515528,3.2670324619877933,60548,2018,08
1023,SR,CZCE,2018-09,6246370,5090.0,4529.0,4861.903225806452,3.615014937003598,81176,2018,09
1024,SR,CZCE,2018-10,7538902,5330.0,4705.0,5102.518518518518,2.771026376177627,66217,2018,10
1025,SR,CZCE,2018-11,6570701,5239.0,4822.0,5010.863636363636,1.5311614935950644,90621,2018,11
1026,SR,CZCE,2018-12,4760790,5099.0,4664.0,4931.525,4.162256906131312,77347,2018,12
1027,SR,CZCE,2019-01,7260054,5133.0,4668.0,4884.363636363636,2.5819117481837806,67801,2019,01
1028,SR,CZCE,2019-02,5315145,5278.0,4915.0,5096.566666666667,5.111750565468018,42399,2019,02
1029,SR,CZCE,2019-03,6533654,5215.0,4917.0,5091.3015873015875,3.5704773008103317,44471,2019,03
1030,SR,CZCE,2019-04,14463531,5641.0,5027.0,5262.1984126984125,2.002987678862266,0,2019,04
1031,SR,CZCE,2019-05,11045343,5284.0,4648.0,5052.633333333333,3.9940322086806526,165000,2019,05
1032,SR,CZCE,2019-06,8124487,5178.0,4790.0,5023.570175438596,3.5908495228397204,99992,2019,06
1033,SR,CZCE,2019-07,13350790,5426.0,4862.0,5117.992753623188,3.968399075003651,164853,2019,07
1034,SR,CZCE,2019-08,12463796,5656.0,5108.0,5391.628787878788,4.087352871016007,123498,2019,08
1035,SR,CZCE,2019-09,8251427,5678.0,5237.0,5446.933333333333,3.967849790704091,69837,2019,09
1036,SR,CZCE,2019-10,8944512,5741.0,5354.0,5503.157407407408,1.1243280806416218,74420,2019,10
1037,SR,CZCE,2019-11,10787822,5888.0,5382.0,5556.722222222223,3.3995636158389293,85905,2019,11
1038,SR,CZCE,2019-12,5975089,5674.0,5375.0,5492.606060606061,4.164597220907865,83391,2019,12
1039,SR,CZCE,2020-01,6588820,5926.0,5520.0,5727.90625,4.028811735094457,30328,2020,01
1040,SR,CZCE,2020-02,9795775,5958.0,5300.0,5734.858333333334,2.619911110579198,73959,2020,02
1041,SR,CZCE,2020-03,8904901,5772.0,5300.0,5530.022727272727,4.677594568589818,5695,2020,03
1042,SR,CZCE,2020-04,7673240,5523.0,4678.0,5206.420634920635,2.622911451930766,57522,2020,04
1043,SR,CZCE,2020-05,10035230,5540.0,4700.0,5014.694444444444,3.2458302737208333,173582,2020,05
1044,SR,CZCE,2020-06,12635293,5295.0,4745.0,4998.575,0.7114500476009407,193709,2020,06
1045,SR,CZCE,2020-07,13091044,5281.0,4758.0,4964.54347826087,3.26582761954261,182417,2020,07
1046,SR,CZCE,2020-08,12815726,5219.0,4831.0,5055.714285714285,4.9343285847451686,150093,2020,08
1047,SR,CZCE,2020-09,11234568,5360.0,5030.0,5188.492424242424,2.038835592430992,114656,2020,09
1048,SR,CZCE,2020-10,8761895,5398.0,5097.0,5251.114583333333,3.1508519824644297,109405,2020,10
1049,SR,CZCE,2020-11,10788311,5652.0,5000.0,5136.087301587301,1.6081944049954517,125505,2020,11
1050,SR,CZCE,2020-12,12226404,5340.0,4929.0,5129.101449275362,2.7185339609386014,90650,2020,12
1051,SR,CZCE,2021-01,11238907,5633.0,5118.0,5324.633333333333,3.753678437088296,121808,2021,01
1052,SR,CZCE,2021-02,7801849,5702.0,5176.0,5406.3,4.755920258028056,79958,2021,02
1053,SR,CZCE,2021-03,11656213,5698.0,5228.0,5444.210144927536,2.1524744099183213,83362,2021,03
1054,SR,CZCE,2021-04,7774727,5758.0,5211.0,5446.1984126984125,2.844743481118169,76915,2021,04
1055,SR,CZCE,2021-05,9443501,5997.0,5424.0,5686.157407407408,4.6931822160520165,75352,2021,05
1056,SR,CZCE,2021-06,8031381,5850.0,5287.0,5612.857142857143,4.024833504189271,114268,2021,06
1057,SR,CZCE,2021-07,10243975,5942.0,5424.0,5714.643939393939,4.767354666845474,117441,2021,07
1058,SR,CZCE,2021-08,9967006,6120.0,5524.0,5835.530303030303,2.4335258055089692,168167,2021,08
1059,SR,CZCE,2021-09,8000563,6048.0,5456.0,5819.808333333333,3.0706863182328834,110620,2021,09
1060,SR,CZCE,2021-10,9842603,6236.0,5497.0,5952.291666666667,2.325277026474959,99436,2021,10
1061,SR,CZCE,2021-11,2180048,6183.0,5550.0,5957.833333333333,1.2203174403993273,28914,2021,11
1062,TA,CZCE,2017-01,13670249,5896.0,5152.0,5481.064814814815,3.473644876879042,146038,2017,01
1063,TA,CZCE,2017-02,14172998,6088.0,5406.0,5754.574074074074,4.118012122515678,98898,2017,02
1064,TA,CZCE,2017-03,16931292,5870.0,4850.0,5427.036231884058,2.7660596705744163,74009,2017,03
1065,TA,CZCE,2017-04,12372856,5766.0,4764.0,5189.462962962963,3.6092346544463956,57784,2017,04
1066,TA,CZCE,2017-05,8349253,5766.0,4610.0,4996.408333333334,4.0781922168881435,69507,2017,05
1067,TA,CZCE,2017-06,7906179,5210.0,4630.0,4927.106060606061,2.0395594453131034,84167,2017,06
1068,TA,CZCE,2017-07,16628449,5490.0,4786.0,5144.952380952381,2.220115832992253,154514,2017,07
1069,TA,CZCE,2017-08,14025997,5402.0,4934.0,5230.891304347826,3.16824159531651,131721,2017,08
1070,TA,CZCE,2017-09,12226850,5466.0,5002.0,5277.238095238095,3.3095141579255314,54848,2017,09
1071,TA,CZCE,2017-10,5820141,5336.0,4750.0,5167.901960784314,2.8650366293509197,45389,2017,10
1072,TA,CZCE,2017-11,10221165,5660.0,5128.0,5368.94696969697,1.7008138014320566,139288,2017,11
1073,TA,CZCE,2017-12,8074260,5704.0,5306.0,5436.896825396825,3.286854523353571,100752,2017,12
1074,TA,CZCE,2018-01,9238983,5892.0,5264.0,5631.537878787879,4.016926997803076,167379,2018,01
1075,TA,CZCE,2018-02,5176557,6020.0,5514.0,5667.644444444444,1.593380275872617,28664,2018,02
1076,TA,CZCE,2018-03,8773270,6078.0,5356.0,5577.871212121212,2.2575670443755276,76202,2018,03
1077,TA,CZCE,2018-04,6208891,5742.0,5340.0,5492.9537037037035,3.0928284458176614,58112,2018,04
1078,TA,CZCE,2018-05,9185359,5942.0,5414.0,5717.666666666667,2.870862323931379,127118,2018,05
1079,TA,CZCE,2018-06,6485408,5924.0,5500.0,5671.45,2.8714163210609054,56186,2018,06
1080,TA,CZCE,2018-07,10776758,6602.0,5616.0,5874.69696969697,3.355889477542802,142561,2018,07
1081,TA,CZCE,2018-08,47332248,9330.0,6026.0,7168.13768115942,1.974082166328172,528955,2018,08
1082,TA,CZCE,2018-09,19316152,9280.0,6690.0,7453.412280701755,3.6861568375598837,291122,2018,09
1083,TA,CZCE,2018-10,11303057,8000.0,6546.0,7086.990740740741,3.327697423515868,186095,2018,10
1084,TA,CZCE,2018-11,15728692,7172.0,5616.0,6272.977272727273,4.27043777754228,92550,2018,11
1085,TA,CZCE,2018-12,21346177,7256.0,5450.0,6061.616666666667,2.3390048568186974,395934,2018,12
1086,TA,CZCE,2019-01,27247058,6678.0,5240.0,6038.045454545455,3.5679738473214844,77239,2019,01
1087,TA,CZCE,2019-02,16998370,6760.0,5932.0,6280.811111111111,1.5344091079815771,139960,2019,02
1088,TA,CZCE,2019-03,27750251,6936.0,5476.0,6143.769841269841,3.6722355749075146,206467,2019,03
1089,TA,CZCE,2019-04,29687027,6766.0,5438.0,6039.1349206349205,3.645299409200113,340920,2019,04
1090,TA,CZCE,2019-05,22196041,6730.0,5112.0,5550.5,2.6247832549061556,355845,2019,05
1091,TA,CZCE,2019-06,29692402,6480.0,4910.0,5264.122807017544,2.3218641648526797,291195,2019,06
1092,TA,CZCE,2019-07,57002293,7190.0,5042.0,5448.507246376812,3.4969067426911726,989423,2019,07
1093,TA,CZCE,2019-08,28988764,5464.0,4960.0,5134.643939393939,3.722603213302926,117918,2019,08
1094,TA,CZCE,2019-09,24341127,5458.0,4990.0,5134.725,4.216779018290023,162527,2019,09
1095,TA,CZCE,2019-10,14461467,5228.0,4782.0,4988.12962962963,1.318540300688689,74559,2019,10
1096,TA,CZCE,2019-11,16193067,4968.0,4602.0,4807.674603174603,4.477841654781142,136436,2019,11
1097,TA,CZCE,2019-12,17925963,5160.0,4706.0,4920.5,1.6963926308700585,145344,2019,12
1098,TA,CZCE,2020-01,10471736,5226.0,4736.0,4936.96875,3.7687492631667436,110958,2020,01
1099,TA,CZCE,2020-02,11355802,4930.0,3996.0,4523.091666666666,2.1949486250082026,98257,2020,02
1100,TA,CZCE,2020-03,25767381,4590.0,3118.0,3882.659090909091,4.490170710288876,9617,2020,03
1101,TA,CZCE,2020-04,34146026,3800.0,3028.0,3460.031746031746,4.1539745359542035,131402,2020,04
1102,TA,CZCE,2020-05,20458892,3998.0,3298.0,3650.8518518518517,3.1646224880872116,185059,2020,05
1103,TA,CZCE,2020-06,20304321,4038.0,3520.0,3808.516666666667,4.244583988357714,307257,2020,06
1104,TA,CZCE,2020-07,22936024,3962.0,3348.0,3752.1666666666665,4.648059021218762,148930,2020,07
1105,TA,CZCE,2020-08,19604125,4036.0,3486.0,3782.936507936508,1.7390823394272654,241888,2020,08
1106,TA,CZCE,2020-09,20756857,4024.0,3328.0,3676.2651515151515,2.1809866261633406,271956,2020,09
1107,TA,CZCE,2020-10,30381486,3850.0,3296.0,3598.46875,2.403480330666875,212235,2020,10
1108,TA,CZCE,2020-11,46584168,3888.0,3148.0,3517.2301587301586,3.560831453577528,531280,2020,11
1109,TA,CZCE,2020-12,59311845,4190.0,3374.0,3796.942028985507,2.4914342647895604,880163,2020,12
1110,TA,CZCE,2021-01,42652479,4400.0,3690.0,4044.7166666666667,2.606419962474811,279158,2021,01
1111,TA,CZCE,2021-02,38099279,5242.0,3984.0,4434.222222222223,1.721329364064437,422065,2021,02
1112,TA,CZCE,2021-03,57888594,5178.0,4232.0,4626.521739130435,5.689402893069685,474588,2021,03
1113,TA,CZCE,2021-04,41493626,5002.0,3952.0,4685.023809523809,3.3889077009165685,605299,2021,04
1114,TA,CZCE,2021-05,41119990,5096.0,4478.0,4783.824074074074,2.9761010203652662,317311,2021,05
1115,TA,CZCE,2021-06,46195687,5362.0,4566.0,4916.230158730159,3.182384226399645,373831,2021,06
1116,TA,CZCE,2021-07,58501574,5626.0,4842.0,5149.787878787879,1.877186659037872,614095,2021,07
1117,TA,CZCE,2021-08,55736622,5658.0,4798.0,5114.590909090909,1.7050644350359425,912252,2021,08
1118,TA,CZCE,2021-09,43273804,5300.0,4584.0,4949.591666666666,3.8619534631063193,295593,2021,09
1119,TA,CZCE,2021-10,47143474,5650.0,4992.0,5420.78125,3.0872205291587087,347540,2021,10
1120,TA,CZCE,2021-11,9384574,5364.0,4922.0,5163.208333333333,3.5768196723161174,48367,2021,11
1121,WH,CZCE,2017-01,41108,3360.0,2621.0,2844.027777777778,2.2791595800722266,332,2017,01
1122,WH,CZCE,2017-02,50522,3169.0,2638.0,2835.777777777778,2.9340870296545476,547,2017,02
1123,WH,CZCE,2017-03,62085,3196.0,2660.0,2858.521739130435,4.539403164705035,612,2017,03
1124,WH,CZCE,2017-04,89857,3237.0,2571.0,2820.2314814814813,3.130722323781494,493,2017,04
1125,WH,CZCE,2017-05,32369,3030.0,2455.0,2653.4416666666666,3.023171977070044,485,2017,05
1126,WH,CZCE,2017-06,23987,2700.0,2380.0,2622.7954545454545,2.1590357612421918,213,2017,06
1127,WH,CZCE,2017-07,19235,2810.0,2530.0,2661.9206349206347,4.500936308476568,70,2017,07
1128,WH,CZCE,2017-08,14601,2810.0,2400.0,2673.8115942028985,2.850390562539947,169,2017,08
1129,WH,CZCE,2017-09,16235,2844.0,2506.0,2675.309523809524,2.5632558471009697,63,2017,09
1130,WH,CZCE,2017-10,6750,2741.0,2553.0,2647.6470588235293,4.051539599706063,14,2017,10
1131,WH,CZCE,2017-11,11641,2790.0,2539.0,2647.189393939394,3.370439561246479,179,2017,11
1132,WH,CZCE,2017-12,9104,2790.0,2463.0,2611.4841269841268,1.968113951946229,78,2017,12
1133,WH,CZCE,2018-01,3628,2766.0,2478.0,2595.159090909091,2.432851846911137,51,2018,01
1134,WH,CZCE,2018-02,2472,2659.0,2530.0,2597.733333333333,2.0568962711325125,35,2018,02
1135,WH,CZCE,2018-03,5790,2696.0,2478.0,2580.280303030303,2.725471028764156,57,2018,03
1136,WH,CZCE,2018-04,5101,2649.0,2323.0,2560.3981481481483,3.206847366715851,19,2018,04
1137,WH,CZCE,2018-05,19266,2668.0,2300.0,2528.780303030303,2.473898254708898,300,2018,05
1138,WH,CZCE,2018-06,27335,2926.0,2367.0,2602.725,4.5209256617106,147,2018,06
1139,WH,CZCE,2018-07,12210,2718.0,2367.0,2572.8333333333335,2.662887145055257,184,2018,07
1140,WH,CZCE,2018-08,15081,2733.0,2365.0,2596.6014492753625,3.1262328676675906,130,2018,08
1141,WH,CZCE,2018-09,5793,2671.0,2406.0,2588.938596491228,2.8750677177876027,62,2018,09
1142,WH,CZCE,2018-10,3272,2671.0,2453.0,2595.222222222222,3.9980175919034906,43,2018,10
1143,WH,CZCE,2018-11,4382,2671.0,2483.0,2599.3333333333335,3.75685232431094,39,2018,11
1144,WH,CZCE,2018-12,2701,2671.0,2326.0,2542.108333333333,4.658357291191594,27,2018,12
1145,WH,CZCE,2019-01,1415,2671.0,2326.0,2486.909090909091,2.327531305112222,0,2019,01
1146,WH,CZCE,2019-02,898,2671.0,2391.0,2482.5222222222224,2.9343873276026287,3,2019,02
1147,WH,CZCE,2019-03,1489,2904.0,2365.0,2466.6190476190477,3.7647763294761676,6,2019,03
1148,WH,CZCE,2019-04,2400,2753.0,2350.0,2496.8174603174602,2.2471506496800773,16,2019,04
1149,WH,CZCE,2019-05,2035,2856.0,2345.0,2506.925,3.6826745045395857,18,2019,05
1150,WH,CZCE,2019-06,1288,2671.0,2300.0,2475.2368421052633,4.258685436610485,16,2019,06
1151,WH,CZCE,2019-07,621,2671.0,2305.0,2440.289855072464,2.797174362815539,8,2019,07
1152,WH,CZCE,2019-08,848,2554.0,2230.0,2426.6060606060605,2.851601058999993,6,2019,08
1153,WH,CZCE,2019-09,414,2650.0,2018.0,2402.108333333333,4.486864673851852,2,2019,09
1154,WH,CZCE,2019-10,343,2435.0,2171.0,2393.777777777778,1.36230619842439,3,2019,10
1155,WH,CZCE,2019-11,460,2607.0,2281.0,2394.309523809524,3.67659081106017,1,2019,11
1156,WH,CZCE,2019-12,194,2587.0,2289.0,2457.25,2.475248355373744,0,2019,12
1157,WH,CZCE,2020-01,96,2644.0,2300.0,2473.6145833333335,3.3271631015946603,1,2020,01
1158,WH,CZCE,2020-02,4547,2784.0,2359.0,2556.233333333333,3.239715599355832,54,2020,02
1159,WH,CZCE,2020-03,7217,2810.0,2402.0,2530.409090909091,3.6007978419593556,53,2020,03
1160,WH,CZCE,2020-04,8151,2768.0,2352.0,2602.84126984127,3.806020172658937,143,2020,04
1161,WH,CZCE,2020-05,1689,2667.0,2230.0,2510.240740740741,3.901841654781253,18,2020,05
1162,WH,CZCE,2020-06,1000,2687.0,2411.0,2577.875,2.622580221528751,6,2020,06
1163,WH,CZCE,2020-07,1767,2767.0,2450.0,2603.6521739130435,1.8367025039699318,19,2020,07
1164,WH,CZCE,2020-08,1769,2796.0,2382.0,2643.2380952380954,3.14393377171053,1,2020,08
1165,WH,CZCE,2020-09,572,2849.0,2455.0,2645.068181818182,2.0190985013081315,6,2020,09
1166,WH,CZCE,2020-10,2852,2966.0,2460.0,2681.9270833333335,3.113756978224416,43,2020,10
1167,WH,CZCE,2020-11,1023,2790.0,2460.0,2686.0476190476193,2.7722612420974313,12,2020,11
1168,WH,CZCE,2020-12,1413,2729.0,2535.0,2674.68115942029,3.282693123932347,8,2020,12
1169,WH,CZCE,2021-01,2898,2920.0,2601.0,2713.4666666666667,3.814193286308232,27,2021,01
1170,WH,CZCE,2021-02,1923,2819.0,2620.0,2727.088888888889,3.482322459537668,25,2021,02
1171,WH,CZCE,2021-03,1090,2942.0,2650.0,2743.0289855072465,2.9153415284242277,13,2021,03
1172,WH,CZCE,2021-04,604,2824.0,2507.0,2729.873015873016,1.9277836053381774,9,2021,04
1173,WH,CZCE,2021-05,1496,2954.0,2576.0,2734.5833333333335,2.472540368282646,11,2021,05
1174,WH,CZCE,2021-06,825,2915.0,2500.0,2746.3015873015875,3.065959039940324,11,2021,06
1175,WH,CZCE,2021-07,427,2965.0,2600.0,2752.8030303030305,3.108563303816109,7,2021,07
1176,WH,CZCE,2021-08,1107,2910.0,2641.0,2782.2045454545455,2.6407344046939403,12,2021,08
1177,WH,CZCE,2021-09,37,2908.0,2699.0,2786.8416666666667,2.352288778840692,0,2021,09
1178,WH,CZCE,2021-10,1354,3054.0,2751.0,2807.9895833333335,3.9090721379954556,11,2021,10
1179,WH,CZCE,2021-11,565,3072.0,2751.0,2817.7083333333335,4.698106034944692,0,2021,11
1180,ZC,CZCE,2017-01,1043268,742.7999877929688,474.0,533.2379647714121,2.5628201998163944,8669,2017,01
1181,ZC,CZCE,2017-02,1232119,639.4000244140625,494.6000061035156,536.600931238245,4.669639921903096,7904,2017,02
1182,ZC,CZCE,2017-03,3366612,653.5999755859375,520.4000244140625,568.4376800094826,4.026284446970112,46729,2017,03
1183,ZC,CZCE,2017-04,2467897,653.4000244140625,514.4000244140625,562.7814785992658,5.070325283016489,17834,2017,04
1184,ZC,CZCE,2017-05,1738174,633.0,488.2000122070313,532.1624983469645,3.9442863559629346,13880,2017,05
1185,ZC,CZCE,2017-06,3097679,612.2000122070312,491.3999938964844,545.3651525324041,2.35326199177307,25816,2017,06
1186,ZC,CZCE,2017-07,2764341,643.0,518.5999755859375,563.9079367016989,3.9359295136194943,22987,2017,07
1187,ZC,CZCE,2017-08,2984457,638.0,511.6000061035156,574.1869537795799,3.459903459603588,52156,2017,08
1188,ZC,CZCE,2017-09,4126695,678.0,548.0,603.4198402525886,3.5830608158028103,3706,2017,09
1189,ZC,CZCE,2017-10,2791630,680.0,533.5999755859375,592.5764716653263,4.082471828571714,46472,2017,10
1190,ZC,CZCE,2017-11,2603520,684.0,553.2000122070312,594.5522710626775,1.9282761333903569,34725,2017,11
1191,ZC,CZCE,2017-12,2491791,699.7999877929688,567.2000122070312,613.8301541767423,1.8209384760158907,22556,2017,12
1192,ZC,CZCE,2018-01,2914724,790.2000122070312,576.0,633.4075752027107,2.7374840501901274,31381,2018,01
1193,ZC,CZCE,2018-02,2371807,811.2000122070312,576.0,643.7711123996311,2.3658254958148888,20912,2018,02
1194,ZC,CZCE,2018-03,3598954,688.7999877929688,548.7999877929688,608.8856080951113,2.289760471826056,22625,2018,03
1195,ZC,CZCE,2018-04,3802506,625.0,546.5999755859375,586.3972216005678,1.7846647755352516,48783,2018,04
1196,ZC,CZCE,2018-05,6136076,756.7999877929688,564.4000244140625,612.7393942168264,3.204355355644735,76205,2018,05
1197,ZC,CZCE,2018-06,6634264,700.0,565.7999877929688,628.115835571289,3.5283300885336466,42895,2018,06
1198,ZC,CZCE,2018-07,4839292,688.4000244140625,572.0,611.445456533721,3.688087485451672,67010,2018,07
1199,ZC,CZCE,2018-08,5883050,645.5999755859375,562.2000122070312,598.9499973905259,1.8841710515648054,61211,2018,08
1200,ZC,CZCE,2018-09,3179772,655.4000244140625,569.0,611.0438575075384,4.167926935940501,20661,2018,09
1201,ZC,CZCE,2018-10,2849761,677.5999755859375,548.2000122070312,622.952776590983,2.2647660210757583,25399,2018,10
1202,ZC,CZCE,2018-11,3718719,660.5999755859375,547.5999755859375,594.6204505689217,3.535406548915702,29458,2018,11
1203,ZC,CZCE,2018-12,2945674,619.0,551.0,577.7383328755697,1.1375940594729859,3509,2018,12
1204,ZC,CZCE,2019-01,3086515,610.0,551.5999755859375,575.2734858194987,1.0879681057182982,18568,2019,01
1205,ZC,CZCE,2019-02,2080908,611.5999755859375,557.2000122070312,584.5300048828125,2.4502360711810733,39959,2019,02
1206,ZC,CZCE,2019-03,2534349,626.4000244140625,540.0,587.5619080558656,1.8839393491021932,18835,2019,03
1207,ZC,CZCE,2019-04,2436188,640.0,566.0,594.490476578001,2.5363106161769253,40757,2019,04
1208,ZC,CZCE,2019-05,2175472,644.4000244140625,562.0,593.6725008646647,1.2208632622694162,20350,2019,05
1209,ZC,CZCE,2019-06,2233962,620.4000244140625,561.5999755859375,585.0570204885382,2.2002803097912764,42614,2019,06
1210,ZC,CZCE,2019-07,2192893,615.0,553.0,580.0311584472656,4.363885354392742,33195,2019,07
1211,ZC,CZCE,2019-08,2209902,599.0,538.2000122070312,572.9757600264115,1.902856523689913,21083,2019,08
1212,ZC,CZCE,2019-09,2010848,597.4000244140625,538.2000122070312,575.3658315022786,3.802268957062839,15628,2019,09
1213,ZC,CZCE,2019-10,1897804,587.5999755859375,538.4000244140625,560.8842569986979,3.5164222929591555,36380,2019,10
1214,ZC,CZCE,2019-11,2320893,569.0,528.0,546.4174569750589,3.228415979671038,23417,2019,11
1215,ZC,CZCE,2019-12,2315630,560.7999877929688,533.4000244140625,545.80909428452,4.551573746504764,17919,2019,12
1216,ZC,CZCE,2020-01,1228195,571.7999877929688,518.4000244140625,548.5552164713541,3.20187674647868,16661,2020,01
1217,ZC,CZCE,2020-02,1489996,580.0,530.5999755859375,553.8933392842611,2.257003875358512,6192,2020,02
1218,ZC,CZCE,2020-03,2435418,584.0,495.6000061035156,538.1969709685354,3.755536823597384,10752,2020,03
1219,ZC,CZCE,2020-04,3783835,541.4000244140625,462.0,499.3896819826156,4.658530887579238,18339,2020,04
1220,ZC,CZCE,2020-05,3807256,556.4000244140625,469.6000061035156,515.6212962115252,4.086521410196838,39815,2020,05
1221,ZC,CZCE,2020-06,3769497,572.5999755859375,493.0,528.1374994913737,4.328869861959952,42816,2020,06
1222,ZC,CZCE,2020-07,4288329,605.0,518.7999877929688,541.134060624717,3.33956525513681,34225,2020,07
1223,ZC,CZCE,2020-08,4162487,580.0,520.0,543.2777811686198,3.0534086503841134,43215,2020,08
1224,ZC,CZCE,2020-09,5416989,630.0,520.0,562.5628784642075,3.3695087780995054,10124,2020,09
1225,ZC,CZCE,2020-10,3876624,629.7999877929688,539.7999877929688,568.9791657129923,2.6488742148372575,44938,2020,10
1226,ZC,CZCE,2020-11,6404073,665.2000122070312,550.7999877929688,582.1730169871497,4.657819997081605,92492,2020,11
1227,ZC,CZCE,2020-12,20511873,809.0,571.4000244140625,664.5413035517154,5.428947729515478,168154,2020,12
1228,ZC,CZCE,2021-01,14723672,903.7999877929688,594.0,677.3833356221517,4.32947613360528,97646,2021,01
1229,ZC,CZCE,2021-02,9481741,779.5999755859375,572.0,613.0888875325521,3.117317310927565,110622,2021,02
1230,ZC,CZCE,2021-03,15291716,746.0,565.7999877929688,654.2695648635643,2.8911917624247496,303902,2021,03
1231,ZC,CZCE,2021-04,20263632,872.0,640.7999877929688,716.9428582569909,4.1043907730759726,179937,2021,04
1232,ZC,CZCE,2021-05,9807266,1007.0,662.5999755859375,805.8361101503725,2.9546628076115242,155298,2021,05
1233,ZC,CZCE,2021-06,4317357,1022.0,700.0,791.1849210224455,0.8066470980120295,51238,2021,06
1234,ZC,CZCE,2021-07,3008236,990.0,693.2000122070312,806.5583318074545,2.164461536103284,31070,2021,07
1235,ZC,CZCE,2021-08,2291071,1079.0,686.0,787.8439384229256,2.291440743093686,24730,2021,08
1236,ZC,CZCE,2021-09,2164709,1521.800048828125,747.2000122070312,987.2233319600423,2.6958715305652103,33804,2021,09
1237,ZC,CZCE,2021-10,2021134,2359.800048828125,705.4000244140625,1222.828122138977,1.1194469697356295,21016,2021,10
1238,ZC,CZCE,2021-11,233995,1125.0,722.4000244140625,844.270834604899,2.851406628352386,2437,2021,11
1239,a,DCE,2017-01,2422638,4414.0,4015.0,4180.043209876543,1.1532239921208154,40267,2017,01
1240,a,DCE,2017-02,2291288,4468.0,3925.0,4228.975308641975,1.068954640874741,26052,2017,02
1241,a,DCE,2017-03,3471466,4182.0,3662.0,3965.6763285024153,3.353882455152409,43458,2017,03
1242,a,DCE,2017-04,2430846,4060.0,3606.0,3843.543209876543,4.813464937045264,22711,2017,04
1243,a,DCE,2017-05,2165560,3971.0,3636.0,3849.3888888888887,2.6017414681630533,30456,2017,05
1244,a,DCE,2017-06,2501608,4064.0,3608.0,3877.282828282828,3.5899950360199693,30941,2017,06
1245,a,DCE,2017-07,2477950,4004.0,3746.0,3887.873015873016,2.7341371324421604,11557,2017,07
